	CURIE	counts
807	NCBITAXON:5851	4
808	NCBITAXON:5855	7
809	NCBITAXON:5861	8
810	NCBITAXON:5866	1
811	NCBITAXON:588596	2
812	NCBITAXON:589924	7
813	NCBITAXON:59201	1
814	NCBITAXON:5932	2
815	NCBITAXON:59374	1
816	NCBITAXON:5939	2
817	NCBITAXON:602072	2
818	NCBITAXON:604162	3
819	NCBITAXON:6052	1
820	NCBITAXON:6110	1
821	NCBITAXON:61273	1
822	NCBITAXON:6161	7
823	NCBITAXON:6204	2
824	NCBITAXON:621456	2
825	NCBITAXON:622	1
826	NCBITAXON:623	4
827	NCBITAXON:62322	2
828	NCBITAXON:6238	5
829	NCBITAXON:6248	1
830	NCBITAXON:6253	7
831	NCBITAXON:6255	1
832	NCBITAXON:6257	1
833	NCBITAXON:627230	1
834	NCBITAXON:630390	1
835	NCBITAXON:6306	2
836	NCBITAXON:63186	1
837	NCBITAXON:6334	2
838	NCBITAXON:6337	1
839	NCBITAXON:63410	2
840	NCBITAXON:634497	3
841	NCBITAXON:6347	2
842	NCBITAXON:63577	5
843	NCBITAXON:63745	1
844	NCBITAXON:637909	1
845	NCBITAXON:641501	2
846	NCBITAXON:64320	1
847	NCBITAXON:644223	1
848	NCBITAXON:644352	3
849	NCBITAXON:644356	1
850	NCBITAXON:644358	3
851	NCBITAXON:64495	1
852	NCBITAXON:645133	2
853	NCBITAXON:645134	3
854	NCBITAXON:645875	1
855	NCBITAXON:647933	2
856	NCBITAXON:65093	2
857	NCBITAXON:6526	5
858	NCBITAXON:652616	1
859	NCBITAXON:654	1
860	NCBITAXON:6549	2
861	NCBITAXON:655844	2
862	NCBITAXON:6565	1
863	NCBITAXON:65672	1
864	NCBITAXON:65741	2
865	NCBITAXON:657448	1
866	NCBITAXON:6579	1
867	NCBITAXON:658225	1
868	NCBITAXON:658429	3
869	NCBITAXON:660027	1
870	NCBITAXON:660029	1
871	NCBITAXON:660596	1
872	NCBITAXON:6613	1
873	NCBITAXON:6622	1
874	NCBITAXON:663	1
875	NCBITAXON:6645	2
876	NCBITAXON:665079	2
877	NCBITAXON:66821	1
878	NCBITAXON:66948	1
879	NCBITAXON:671143	1
880	NCBITAXON:67896	1
881	NCBITAXON:679716	1
882	NCBITAXON:680	4
883	NCBITAXON:68242	2
884	NCBITAXON:686340	1
885	NCBITAXON:68746	1
886	NCBITAXON:68895	1
887	NCBITAXON:690307	1
888	NCBITAXON:690566	3
889	NCBITAXON:691	1
890	NCBITAXON:694009	1
891	NCBITAXON:6956	1
892	NCBITAXON:695850	2
893	NCBITAXON:701347	1
894	NCBITAXON:702382	1
895	NCBITAXON:703352	1
896	NCBITAXON:704108	1
897	NCBITAXON:70415	1
898	NCBITAXON:70448	1
899	NCBITAXON:70780	1
900	NCBITAXON:70783	1
901	NCBITAXON:710472	1
902	NCBITAXON:713887	1
903	NCBITAXON:71421	1
904	NCBITAXON:714359	1
905	NCBITAXON:716541	1
906	NCBITAXON:717740	1
907	NCBITAXON:71995	1
908	NCBITAXON:72	2
909	NCBITAXON:72228	3
910	NCBITAXON:72407	1
911	NCBITAXON:72520	1
912	NCBITAXON:73031	1
913	NCBITAXON:73239	2
914	NCBITAXON:73501	1
915	NCBITAXON:74109	1
916	NCBITAXON:74313	2
917	NCBITAXON:747089	3
918	NCBITAXON:747676	3
